date,customer_id,income_date,income_type,income_amount
2024-12-31,8684,2024-10-20,1,804.84
2024-12-31,8684,2024-11-20,1,783.72
2024-12-31,8684,2024-12-20,1,773.73
2024-12-31,8685,2024-01-05,1,1172.65
2024-12-31,8685,2024-02-05,1,1179.31
2024-12-31,8685,2024-03-05,1,1190.13
2024-12-31,8685,2024-04-05,1,1201.61
2024-12-31,8685,2024-05-05,1,1196.83
2024-12-31,8685,2024-06-05,1,1178.53
2024-12-31,8685,2024-07-05,1,1199.6
2024-12-31,8685,2024-08-05,1,1202.09
2024-12-31,8685,2024-09-05,1,1176.84
2024-12-31,8685,2024-10-05,1,1184.85
2024-12-31,8685,2024-11-05,1,1191.88
2024-12-31,8685,2024-12-05,1,1198.92
2024-12-31,8686,2024-01-25,1,856.47
2024-12-31,8686,2024-02-25,1,845.69
2024-12-31,8686,2024-03-25,1,828.3
2024-12-31,8686,2024-04-25,1,836.58
2024-12-31,8686,2024-05-25,1,861.4
2024-12-31,8686,2024-06-25,1,833.7
2024-12-31,8686,2024-07-25,1,864.52
2024-12-31,8686,2024-08-25,1,832.27
2024-12-31,8686,2024-09-25,1,837.78
2024-12-31,8686,2024-10-25,1,828.41
2024-12-31,8688,2024-01-10,2,975.83
2024-12-31,8688,2024-02-10,2,993.8
2024-12-31,8688,2024-03-10,2,1003.93
2024-12-31,8688,2024-04-10,2,983.07
2024-12-31,8688,2024-05-10,2,996.12
2024-12-31,8688,2024-06-10,2,985.77
2024-12-31,8688,2024-07-10,2,1010.86
2024-12-31,8688,2024-08-10,2,1004.65
2024-12-31,8688,2024-09-10,2,984.11
2024-12-31,8688,2024-10-10,2,977.54
2024-12-31,8688,2024-11-10,2,979.4
2024-12-31,8688,2024-12-10,2,989.83
2024-12-31,8689,2024-01-20,2,705.05
2024-12-31,8689,2024-02-20,2,676.32
2024-12-31,8689,2024-03-20,2,681.13
2024-12-31,8689,2024-04-20,2,677.35
2024-12-31,8689,2024-05-20,2,690.31
2024-12-31,8689,2024-06-20,2,697.39
2024-12-31,8689,2024-07-20,2,687.5
2024-12-31,8689,2024-08-20,2,710.33
2024-12-31,8689,2024-09-20,2,698.21
2024-12-31,8689,2024-10-20,2,704.72
2024-12-31,8689,2024-11-20,2,694.94
2024-12-31,8689,2024-12-20,2,709.72
2024-12-31,8690,2024-01-10,1,767.41
2024-12-31,8690,2024-02-10,1,751.6
2024-12-31,8690,2024-03-10,1,779.34
2024-12-31,8690,2024-04-10,1,767.94
2024-12-31,8690,2024-05-10,1,784.51
2024-12-31,8690,2024-06-10,1,769.53
2024-12-31,8690,2024-07-10,1,767.08
2024-12-31,8690,2024-08-10,1,763.27
2024-12-31,8690,2024-09-10,1,761.28
2024-12-31,8690,2024-10-10,1,765.93
2024-12-31,8690,2024-11-10,1,762.4
2024-12-31,8690,2024-12-10,1,772.74
2024-12-31,8692,2024-01-10,1,1168.04
2024-12-31,8692,2024-02-10,1,1170.28
2024-12-31,8692,2024-03-10,1,1155.85
2024-12-31,8692,2024-04-10,1,1162.83
2024-12-31,8692,2024-05-10,1,1148.3
2024-12-31,8692,2024-06-10,1,1163.8
2024-12-31,8692,2024-07-10,1,1160.38
2024-12-31,8692,2024-08-10,1,1172.78
2024-12-31,8692,2024-09-10,1,1140.74
2024-12-31,8692,2024-10-10,1,1140.64
2024-12-31,8692,2024-11-10,1,1179.31
2024-12-31,8692,2024-12-10,1,1166.18
2024-12-31,8693,2024-01-15,2,874.47
2024-12-31,8693,2024-02-15,2,856.12
2024-12-31,8693,2024-03-15,2,852.02
2024-12-31,8693,2024-04-15,2,878.72
2024-12-31,8693,2024-05-15,2,889.34
2024-12-31,8693,2024-06-15,2,866.66
2024-12-31,8693,2024-07-15,2,882.93
2024-12-31,8693,2024-08-15,2,886.16
2024-12-31,8693,2024-09-15,2,862.56
2024-12-31,8693,2024-10-15,2,867.13
2024-12-31,8693,2024-11-15,2,867.38
2024-12-31,8693,2024-12-15,2,852.35
2024-12-31,8694,2024-01-25,1,1114.76
2024-12-31,8694,2024-02-25,1,1092.26
2024-12-31,8694,2024-03-25,1,1115.15
2024-12-31,8694,2024-04-25,1,1108.39
2024-12-31,8694,2024-05-25,1,1120.87
2024-12-31,8694,2024-06-25,1,1110.62
2024-12-31,8694,2024-07-25,1,1091.67
2024-12-31,8694,2024-08-25,1,1114.67
2024-12-31,8694,2024-09-25,1,1102.49
2024-12-31,8694,2024-10-25,1,1122.16
2024-12-31,8694,2024-11-25,1,1130.66
2024-12-31,8694,2024-12-25,1,1102.53
2024-12-31,8695,2024-01-15,1,1362.79
2024-12-31,8695,2024-02-15,1,1350.06
2024-12-31,8695,2024-03-15,1,1347.74
2024-12-31,8695,2024-04-15,1,1354.75
2024-12-31,8695,2024-05-15,1,1361.75
2024-12-31,8695,2024-06-15,1,1338.28
2024-12-31,8695,2024-07-15,1,1370
2024-12-31,8695,2024-08-15,1,1371.97
2024-12-31,8695,2024-09-15,1,1367.27
2024-12-31,8695,2024-10-15,1,1367.81
2024-12-31,8695,2024-11-15,1,1370.58
2024-12-31,8695,2024-12-15,1,1355
2024-12-31,8696,2024-01-25,1,984.46
2024-12-31,8696,2024-02-25,1,992.71
2024-12-31,8696,2024-03-25,1,978.36
2024-12-31,8696,2024-04-25,1,995.6
2024-12-31,8696,2024-05-25,1,997.25
2024-12-31,8696,2024-06-25,1,1007.77
2024-12-31,8696,2024-07-25,1,1002.91
2024-12-31,8696,2024-08-25,1,1005.19
2024-12-31,8696,2024-09-25,1,1007.96
2024-12-31,8696,2024-10-25,1,995.57
2024-12-31,8696,2024-11-25,1,1007.72
2024-12-31,8696,2024-12-25,1,1002.32
2024-12-31,8698,2024-01-20,2,853.62
2024-12-31,8698,2024-02-20,2,870.26
2024-12-31,8698,2024-03-20,2,852.85
2024-12-31,8698,2024-04-20,2,871.77
2024-12-31,8698,2024-05-20,2,865.72
2024-12-31,8698,2024-06-20,2,849.18
2024-12-31,8698,2024-07-20,2,865.51
2024-12-31,8698,2024-08-20,2,850.56
2024-12-31,8698,2024-09-20,2,848.47
2024-12-31,8698,2024-10-20,2,868.23
2024-12-31,8698,2024-11-20,2,875.04
2024-12-31,8698,2024-12-20,2,850.72
2024-12-31,8700,2024-01-20,1,1233.5
2024-12-31,8700,2024-02-20,1,1234.74
2024-12-31,8700,2024-03-20,1,1220.22
2024-12-31,8700,2024-04-20,1,1221.13
2024-12-31,8700,2024-05-20,1,1199.85
2024-12-31,8700,2024-06-20,1,1198.53
2024-12-31,8700,2024-07-20,1,1209.75
2024-12-31,8700,2024-08-20,1,1225.92
2024-12-31,8700,2024-09-20,1,1220.61
2024-12-31,8700,2024-10-20,1,1231.49
2024-12-31,8700,2024-11-20,1,1209.08
2024-12-31,8700,2024-12-20,1,1219.84
2024-12-31,8701,2024-01-05,1,1465.59
2024-12-31,8701,2024-02-05,1,1480.4
2024-12-31,8701,2024-03-05,1,1468.75
2024-12-31,8701,2024-04-05,1,1467.06
2024-12-31,8701,2024-05-05,1,1454.64
2024-12-31,8701,2024-06-05,1,1452.36
2024-12-31,8701,2024-07-05,1,1447.67
2024-12-31,8701,2024-08-05,1,1469.75
2024-12-31,8701,2024-09-05,1,1482.8
2024-12-31,8701,2024-10-05,1,1479.68
2024-12-31,8701,2024-11-05,1,1470.44
2024-12-31,8701,2024-12-05,1,1483.24
2024-12-31,8702,2024-09-10,1,822.65
2024-12-31,8702,2024-10-10,1,838.28
2024-12-31,8702,2024-11-10,1,822.88
2024-12-31,8702,2024-12-10,1,844.1
2024-12-31,8703,2024-01-15,1,1273.27
2024-12-31,8703,2024-02-15,1,1293.06
2024-12-31,8703,2024-03-15,1,1276.15
2024-12-31,8703,2024-04-15,1,1273.38
2024-12-31,8703,2024-05-15,1,1290.26
2024-12-31,8703,2024-06-15,1,1268.89
2024-12-31,8703,2024-07-15,1,1302.61
2024-12-31,8703,2024-08-15,1,1276.46
2024-12-31,8703,2024-09-15,1,1279.89
2024-12-31,8703,2024-10-15,1,1291.65
2024-12-31,8703,2024-11-15,1,1305.11
2024-12-31,8703,2024-12-15,1,1270.49
2024-12-31,8704,2024-02-05,1,1093.27
2024-12-31,8704,2024-03-05,1,1081.48
2024-12-31,8704,2024-04-05,1,1107.97
2024-12-31,8704,2024-05-05,1,1076.34
2024-12-31,8704,2024-06-05,1,1103.07
2024-12-31,8704,2024-07-05,1,1096.37
2024-12-31,8704,2024-08-05,1,1068.98
2024-12-31,8704,2024-09-05,1,1076.13
2024-12-31,8704,2024-10-05,1,1082.53
2024-12-31,8704,2024-11-05,1,1093.45
2024-12-31,8704,2024-12-05,1,1092.82
2024-12-31,8705,2024-01-25,1,1044.86
2024-12-31,8705,2024-02-25,1,1042.75
2024-12-31,8705,2024-03-25,1,1039.66
2024-12-31,8705,2024-04-25,1,1047.19
2024-12-31,8705,2024-05-25,1,1013.24
2024-12-31,8705,2024-06-25,1,1018.08
2024-12-31,8705,2024-07-25,1,1017.04
2024-12-31,8705,2024-08-25,1,1038.22
2024-12-31,8705,2024-09-25,1,1019.59
2024-12-31,8705,2024-10-25,1,1027.99
2024-12-31,8705,2024-11-25,1,1046.99
2024-12-31,8705,2024-12-25,1,1036.52
2024-12-31,8706,2024-01-05,1,1167.46
2024-12-31,8706,2024-02-05,1,1141.87
2024-12-31,8706,2024-03-05,1,1136.75
2024-12-31,8706,2024-04-05,1,1163.05
2024-12-31,8706,2024-05-05,1,1161.3
2024-12-31,8706,2024-06-05,1,1149.26
2024-12-31,8706,2024-07-05,1,1159.91
2024-12-31,8706,2024-08-05,1,1136.93
2024-12-31,8706,2024-09-05,1,1138.99
2024-12-31,8706,2024-10-05,1,1134.15
2024-12-31,8706,2024-11-05,1,1164.11
2024-12-31,8706,2024-12-05,1,1167.67
2024-12-31,8707,2024-01-20,1,1108.61
2024-12-31,8707,2024-02-20,1,1120.29
2024-12-31,8707,2024-03-20,1,1129.39
2024-12-31,8707,2024-04-20,1,1117.4
2024-12-31,8707,2024-05-20,1,1125.59
2024-12-31,8707,2024-06-20,1,1129.05
2024-12-31,8707,2024-07-20,1,1128.44
2024-12-31,8707,2024-08-20,1,1109.2
2024-12-31,8707,2024-09-20,1,1121.56
2024-12-31,8707,2024-10-20,1,1135.99
2024-12-31,8707,2024-11-20,1,1126.91
2024-12-31,8707,2024-12-20,1,1118.58
2024-12-31,8708,2024-01-05,1,1029.74
2024-12-31,8708,2024-02-05,1,1061.12
2024-12-31,8708,2024-03-05,1,1025.69
2024-12-31,8708,2024-04-05,1,1032.53
2024-12-31,8708,2024-05-05,1,1052.21
2024-12-31,8708,2024-06-05,1,1046.19
2024-12-31,8708,2024-07-05,1,1061
2024-12-31,8708,2024-08-05,1,1044.66
2024-12-31,8708,2024-09-05,1,1039.82
2024-12-31,8708,2024-10-05,1,1059.7
2024-12-31,8708,2024-11-05,1,1053.04
2024-12-31,8708,2024-12-05,1,1034.88
2024-12-31,8710,2024-01-05,1,834.22
2024-12-31,8710,2024-02-05,1,835.49
2024-12-31,8710,2024-03-05,1,864.47
2024-12-31,8710,2024-04-05,1,836.34
2024-12-31,8710,2024-05-05,1,845.34
2024-12-31,8710,2024-06-05,1,839.12
2024-12-31,8710,2024-07-05,1,845.11
2024-12-31,8710,2024-08-05,1,843.32
2024-12-31,8710,2024-09-05,1,860.55
2024-12-31,8710,2024-10-05,1,848.8
2024-12-31,8710,2024-11-05,1,845.58
2024-12-31,8710,2024-12-05,1,858.74
2024-12-31,8712,2024-01-05,2,1010.19
2024-12-31,8712,2024-02-05,2,1023.16
2024-12-31,8713,2024-01-10,1,830.58
2024-12-31,8713,2024-02-10,1,824.17
2024-12-31,8713,2024-03-10,1,816.1
2024-12-31,8713,2024-04-10,1,827.94
2024-12-31,8713,2024-05-10,1,830.88
2024-12-31,8713,2024-06-10,1,835.18
2024-12-31,8713,2024-07-10,1,824.67
2024-12-31,8713,2024-08-10,1,810.26
2024-12-31,8713,2024-09-10,1,844.27
2024-12-31,8713,2024-10-10,1,822.8
2024-12-31,8713,2024-11-10,1,814.01
2024-12-31,8713,2024-12-10,1,817.77
2024-12-31,8714,2024-01-20,1,976.13
2024-12-31,8714,2024-02-20,1,955.8
2024-12-31,8714,2024-03-20,1,963.98
2024-12-31,8714,2024-04-20,1,960.2
2024-12-31,8714,2024-05-20,1,984.98
2024-12-31,8714,2024-06-20,1,981.1
2024-12-31,8714,2024-07-20,1,947.9
2024-12-31,8714,2024-08-20,1,956.09
2024-12-31,8714,2024-09-20,1,953.59
2024-12-31,8714,2024-10-20,1,973.95
2024-12-31,8714,2024-11-20,1,982.72
2024-12-31,8714,2024-12-20,1,949.85
2024-12-31,8715,2024-01-25,2,1108.55
2024-12-31,8715,2024-02-25,2,1092.3
2024-12-31,8715,2024-03-25,2,1124.44
2024-12-31,8715,2024-04-25,2,1110.03
2024-12-31,8715,2024-05-25,2,1090.88
2024-12-31,8715,2024-06-25,2,1099.19
2024-12-31,8715,2024-07-25,2,1095.07
2024-12-31,8715,2024-08-25,2,1115.4
2024-12-31,8715,2024-09-25,2,1108.56
2024-12-31,8715,2024-10-25,2,1123.11
2024-12-31,8715,2024-11-25,2,1108.43
2024-12-31,8717,2024-01-25,1,1146.11
2024-12-31,8717,2024-02-25,1,1151.26
2024-12-31,8717,2024-03-25,1,1125.57
2024-12-31,8717,2024-04-25,1,1123.53
2024-12-31,8717,2024-05-25,1,1142.89
2024-12-31,8717,2024-06-25,1,1130.02
2024-12-31,8717,2024-07-25,1,1136.62
2024-12-31,8717,2024-08-25,1,1145.39
2024-12-31,8717,2024-09-25,1,1126.95
2024-12-31,8717,2024-10-25,1,1121.06
2024-12-31,8717,2024-11-25,1,1154.02
2024-12-31,8717,2024-12-25,1,1131.82
2024-12-31,8719,2024-01-10,1,824.06
2024-12-31,8719,2024-02-10,1,829.71
2024-12-31,8719,2024-03-10,1,835.7
2024-12-31,8719,2024-04-10,1,832.62
2024-12-31,8719,2024-05-10,1,858.15
2024-12-31,8719,2024-06-10,1,851.61
2024-12-31,8719,2024-07-10,1,853.01
2024-12-31,8719,2024-08-10,1,833.06
2024-12-31,8719,2024-09-10,1,855.97
2024-12-31,8719,2024-10-10,1,823.31
2024-12-31,8719,2024-11-10,1,824.32
2024-12-31,8719,2024-12-10,1,851.23
2024-12-31,8720,2024-01-10,1,725.89
2024-12-31,8720,2024-02-10,1,711.77
2024-12-31,8720,2024-03-10,1,718.52
2024-12-31,8720,2024-04-10,1,716.02
2024-12-31,8720,2024-05-10,1,710.62
2024-12-31,8720,2024-06-10,1,702.53
2024-12-31,8720,2024-07-10,1,711.43
2024-12-31,8720,2024-08-10,1,719.54
2024-12-31,8720,2024-09-10,1,715.65
2024-12-31,8720,2024-10-10,1,697.71
2024-12-31,8720,2024-11-10,1,703.52
2024-12-31,8720,2024-12-10,1,714.51
2024-12-31,8721,2024-01-25,1,950.63
2024-12-31,8721,2024-02-25,1,945.46
2024-12-31,8721,2024-03-25,1,955.35
2024-12-31,8721,2024-04-25,1,945.81
2024-12-31,8721,2024-05-25,1,929.19
2024-12-31,8721,2024-06-25,1,949.18
2024-12-31,8721,2024-07-25,1,933.32
2024-12-31,8721,2024-08-25,1,936.93
2024-12-31,8721,2024-09-25,1,928.21
2024-12-31,8721,2024-10-25,1,955.72
2024-12-31,8721,2024-11-25,1,935.96
2024-12-31,8721,2024-12-25,1,960.75
2024-12-31,8722,2024-01-25,1,816.4
2024-12-31,8722,2024-02-25,1,819.3
2024-12-31,8722,2024-03-25,1,818.17
2024-12-31,8722,2024-04-25,1,797.79
2024-12-31,8722,2024-05-25,1,812.39
2024-12-31,8722,2024-06-25,1,809.7
2024-12-31,8722,2024-07-25,1,819.13
2024-12-31,8722,2024-08-25,1,819.11
2024-12-31,8722,2024-09-25,1,797.39
2024-12-31,8722,2024-10-25,1,795.89
2024-12-31,8722,2024-11-25,1,796.63
2024-12-31,8722,2024-12-25,1,807.1
2024-12-31,8723,2024-01-15,1,1166.5
2024-12-31,8723,2024-02-15,1,1168.38
2024-12-31,8723,2024-03-15,1,1133.26
2024-12-31,8723,2024-04-15,1,1166.44
2024-12-31,8723,2024-05-15,1,1156.07
2024-12-31,8723,2024-06-15,1,1137.63
2024-12-31,8723,2024-07-15,1,1169.23
2024-12-31,8723,2024-08-15,1,1144.5
2024-12-31,8723,2024-09-15,1,1137.32
2024-12-31,8723,2024-10-15,1,1154.04
2024-12-31,8723,2024-11-15,1,1134.86
2024-12-31,8723,2024-12-15,1,1152
2024-12-31,8725,2024-01-10,2,862.71
2024-12-31,8725,2024-02-10,2,875.92
2024-12-31,8725,2024-03-10,2,878.55
2024-12-31,8725,2024-04-10,2,882.4
2024-12-31,8725,2024-05-10,2,870.59
2024-12-31,8725,2024-06-10,2,879.18
2024-12-31,8725,2024-07-10,2,889.2
2024-12-31,8725,2024-08-10,2,873.31
2024-12-31,8725,2024-09-10,2,878.76
2024-12-31,8725,2024-10-10,2,882.91
2024-12-31,8725,2024-11-10,2,880.65
2024-12-31,8725,2024-12-10,2,891.18
2024-12-31,8727,2024-09-05,1,1338.78
2024-12-31,8727,2024-10-05,1,1371.73
2024-12-31,8727,2024-11-05,1,1368.11
2024-12-31,8727,2024-12-05,1,1339.43
2024-12-31,8729,2024-01-15,1,991.96
2024-12-31,8729,2024-02-15,1,981.19
2024-12-31,8729,2024-03-15,1,1012.09
2024-12-31,8729,2024-04-15,1,999.67
2024-12-31,8729,2024-05-15,1,989.03
2024-12-31,8729,2024-06-15,1,982.71
2024-12-31,8729,2024-07-15,1,977.88
2024-12-31,8729,2024-08-15,1,998.86
2024-12-31,8729,2024-09-15,1,976.86
2024-12-31,8729,2024-10-15,1,983.67
2024-12-31,8729,2024-11-15,1,991.97
2024-12-31,8729,2024-12-15,1,1009.76
2024-12-31,8730,2024-01-10,2,1131.26
2024-12-31,8730,2024-02-10,2,1117.53
2024-12-31,8730,2024-03-10,2,1139.48
2024-12-31,8730,2024-04-10,2,1129.69
2024-12-31,8730,2024-05-10,2,1105.98
2024-12-31,8730,2024-06-10,2,1139.16
2024-12-31,8730,2024-07-10,2,1143.66
2024-12-31,8730,2024-08-10,2,1116.44
2024-12-31,8730,2024-09-10,2,1145.04
2024-12-31,8731,2024-01-15,1,1360
2024-12-31,8731,2024-02-15,1,1365.75
2024-12-31,8731,2024-03-15,1,1354.59
2024-12-31,8731,2024-04-15,1,1392.25
2024-12-31,8731,2024-05-15,1,1386.25
2024-12-31,8731,2024-06-15,1,1375.37
2024-12-31,8731,2024-07-15,1,1390.04
2024-12-31,8731,2024-08-15,1,1385.5
2024-12-31,8731,2024-09-15,1,1376.58
2024-12-31,8732,2024-01-10,2,1407.97
2024-12-31,8732,2024-02-10,2,1396.52
2024-12-31,8732,2024-03-10,2,1399.97
2024-12-31,8732,2024-04-10,2,1405.09
2024-12-31,8732,2024-05-10,2,1391.84
2024-12-31,8732,2024-06-10,2,1399.6
2024-12-31,8732,2024-07-10,2,1412.97
2024-12-31,8732,2024-08-10,2,1376.77
2024-12-31,8732,2024-09-10,2,1382.21
2024-12-31,8732,2024-10-10,2,1412.88
2024-12-31,8732,2024-11-10,2,1406.67
2024-12-31,8732,2024-12-10,2,1399.12
2024-12-31,8734,2024-01-10,1,636.44
2024-12-31,8734,2024-02-10,1,640.47
2024-12-31,8734,2024-03-10,1,636.11
2024-12-31,8734,2024-04-10,1,645.16
2024-12-31,8734,2024-05-10,1,621.2
2024-12-31,8734,2024-06-10,1,610.38
2024-12-31,8734,2024-07-10,1,645.28
2024-12-31,8734,2024-08-10,1,618.89
2024-12-31,8734,2024-09-10,1,639.79
2024-12-31,8734,2024-10-10,1,630.45
2024-12-31,8734,2024-11-10,1,631.51
2024-12-31,8734,2024-12-10,1,635.87
2024-12-31,8736,2024-01-25,1,1059.09
2024-12-31,8736,2024-02-25,1,1045.05
2024-12-31,8736,2024-03-25,1,1054.91
2024-12-31,8736,2024-04-25,1,1060.02
2024-12-31,8736,2024-05-25,1,1060.49
2024-12-31,8736,2024-06-25,1,1055.31
2024-12-31,8736,2024-07-25,1,1039.58
2024-12-31,8736,2024-08-25,1,1039.96
2024-12-31,8736,2024-09-25,1,1052.3
2024-12-31,8736,2024-10-25,1,1075.88
2024-12-31,8736,2024-11-25,1,1056.79
2024-12-31,8736,2024-12-25,1,1058.78
2024-12-31,8738,2024-01-15,1,1257.36
2024-12-31,8738,2024-02-15,1,1235.74
2024-12-31,8738,2024-03-15,1,1232.81
2024-12-31,8738,2024-04-15,1,1244.73
2024-12-31,8738,2024-05-15,1,1261.08
2024-12-31,8738,2024-06-15,1,1252.35
2024-12-31,8738,2024-07-15,1,1252.01
2024-12-31,8738,2024-08-15,1,1231.53
2024-12-31,8738,2024-09-15,1,1230.84
2024-12-31,8738,2024-10-15,1,1261.81
2024-12-31,8738,2024-11-15,1,1250.98
2024-12-31,8738,2024-12-15,1,1259.33
2024-12-31,8739,2024-01-15,2,1270.67
2024-12-31,8739,2024-02-15,2,1262.66
2024-12-31,8739,2024-03-15,2,1301.52
2024-12-31,8739,2024-04-15,2,1264.09
2024-12-31,8739,2024-05-15,2,1293.34
2024-12-31,8739,2024-06-15,2,1273.3
2024-12-31,8739,2024-07-15,2,1289.99
2024-12-31,8739,2024-08-15,2,1266.24
2024-12-31,8739,2024-09-15,2,1277.51
2024-12-31,8739,2024-10-15,2,1286.8
2024-12-31,8739,2024-11-15,2,1275.85
2024-12-31,8739,2024-12-15,2,1296.33
2024-12-31,8740,2024-01-20,1,744.49
2024-12-31,8740,2024-02-20,1,753.81
2024-12-31,8740,2024-03-20,1,754.98
2024-12-31,8740,2024-04-20,1,743.19
2024-12-31,8740,2024-05-20,1,748
2024-12-31,8740,2024-06-20,1,749.99
2024-12-31,8740,2024-07-20,1,762.62
2024-12-31,8740,2024-08-20,1,734.47
2024-12-31,8740,2024-09-20,1,743.46
2024-12-31,8740,2024-10-20,1,760.87
2024-12-31,8740,2024-11-20,1,752.83
2024-12-31,8740,2024-12-20,1,742.29
2024-12-31,8741,2024-01-15,1,597.11
2024-12-31,8741,2024-02-15,1,596
2024-12-31,8741,2024-03-15,1,613.28
2024-12-31,8741,2024-04-15,1,611.97
2024-12-31,8741,2024-05-15,1,613.16
2024-12-31,8741,2024-06-15,1,628.27
2024-12-31,8741,2024-07-15,1,595.13
2024-12-31,8741,2024-08-15,1,604.61
2024-12-31,8741,2024-09-15,1,594.33
2024-12-31,8741,2024-10-15,1,619.58
2024-12-31,8741,2024-11-15,1,621.96
2024-12-31,8741,2024-12-15,1,617.62
2024-12-31,8742,2024-01-20,1,1169.58
2024-12-31,8742,2024-02-20,1,1188.09
2024-12-31,8742,2024-03-20,1,1177.86
2024-12-31,8742,2024-04-20,1,1187.51
2024-12-31,8742,2024-05-20,1,1165.8
2024-12-31,8742,2024-06-20,1,1176.46
2024-12-31,8742,2024-07-20,1,1186.58
2024-12-31,8742,2024-08-20,1,1164.71
2024-12-31,8742,2024-09-20,1,1160.93
2024-12-31,8742,2024-10-20,1,1182.5
2024-12-31,8742,2024-11-20,1,1160.93
2024-12-31,8742,2024-12-20,1,1173.15
2024-12-31,8743,2024-01-15,1,856.42
2024-12-31,8743,2024-02-15,1,854.86
2024-12-31,8743,2024-03-15,1,854.48
2024-12-31,8743,2024-04-15,1,832.79
2024-12-31,8743,2024-05-15,1,839.63
2024-12-31,8743,2024-06-15,1,838.65
2024-12-31,8743,2024-07-15,1,827
2024-12-31,8743,2024-08-15,1,862.03
2024-12-31,8743,2024-09-15,1,832.01
2024-12-31,8743,2024-10-15,1,846.76
2024-12-31,8743,2024-11-15,1,843.9
2024-12-31,8743,2024-12-15,1,847.26
2024-12-31,8747,2024-05-15,1,1012.84
2024-12-31,8747,2024-06-15,1,1003.82
2024-12-31,8747,2024-07-15,1,1005.02
2024-12-31,8747,2024-08-15,1,1009.79
2024-12-31,8747,2024-09-15,1,1019.62
2024-12-31,8747,2024-10-15,1,1007.59
2024-12-31,8747,2024-11-15,1,1031.45
2024-12-31,8747,2024-12-15,1,1014.63
2024-12-31,8749,2024-01-15,1,924.99
2024-12-31,8749,2024-02-15,1,916.59
2024-12-31,8749,2024-03-15,1,926.5
2024-12-31,8749,2024-04-15,1,911.09
2024-12-31,8749,2024-05-15,1,924.68
2024-12-31,8749,2024-06-15,1,899.49
2024-12-31,8749,2024-07-15,1,899.49
2024-12-31,8749,2024-08-15,1,890.19
2024-12-31,8750,2024-01-20,1,971.51
2024-12-31,8750,2024-02-20,1,977.72
2024-12-31,8750,2024-03-20,1,970.98
2024-12-31,8750,2024-04-20,1,997.89
2024-12-31,8750,2024-05-20,1,1004.23
2024-12-31,8750,2024-06-20,1,974.51
2024-12-31,8750,2024-07-20,1,974.61
2024-12-31,8750,2024-08-20,1,982.98
2024-12-31,8750,2024-09-20,1,976.22
2024-12-31,8750,2024-10-20,1,965.86
2024-12-31,8750,2024-11-20,1,998.62
2024-12-31,8750,2024-12-20,1,995.95
2024-12-31,8753,2024-01-25,2,1056.06
2024-12-31,8753,2024-02-25,2,1041.22
2024-12-31,8753,2024-03-25,2,1070.84
2024-12-31,8753,2024-04-25,2,1073.67
2024-12-31,8753,2024-05-25,2,1054.95
2024-12-31,8753,2024-06-25,2,1070.86
2024-12-31,8753,2024-07-25,2,1040.97
2024-12-31,8753,2024-08-25,2,1069.04
2024-12-31,8753,2024-09-25,2,1068.45
2024-12-31,8753,2024-10-25,2,1055.2
2024-12-31,8753,2024-11-25,2,1071.74
2024-12-31,8753,2024-12-25,2,1069.9
2024-12-31,8754,2024-01-20,2,714.72
2024-12-31,8754,2024-02-20,2,713.83
2024-12-31,8754,2024-03-20,2,720.52
2024-12-31,8754,2024-04-20,2,729.69
2024-12-31,8754,2024-05-20,2,742.83
2024-12-31,8754,2024-06-20,2,715.03
2024-12-31,8754,2024-07-20,2,718.25
2024-12-31,8754,2024-08-20,2,734.4
2024-12-31,8754,2024-09-20,2,706.99
2024-12-31,8754,2024-10-20,2,734.43
2024-12-31,8754,2024-11-20,2,718.73
2024-12-31,8754,2024-12-20,2,740.54
2024-12-31,8755,2024-01-15,1,1546.6
2024-12-31,8755,2024-02-15,1,1515.16
2024-12-31,8755,2024-03-15,1,1513.26
2024-12-31,8755,2024-04-15,1,1527.62
2024-12-31,8755,2024-05-15,1,1516.49
2024-12-31,8755,2024-06-15,1,1533.54
2024-12-31,8755,2024-07-15,1,1515.12
2024-12-31,8755,2024-08-15,1,1544.36
2024-12-31,8755,2024-09-15,1,1533.1
2024-12-31,8755,2024-10-15,1,1519.89
2024-12-31,8755,2024-11-15,1,1545.22
2024-12-31,8755,2024-12-15,1,1530.82
2024-12-31,8756,2024-01-05,1,1249
2024-12-31,8756,2024-02-05,1,1248.02
2024-12-31,8756,2024-03-05,1,1266.53
2024-12-31,8756,2024-04-05,1,1276.53
2024-12-31,8756,2024-05-05,1,1256.64
2024-12-31,8756,2024-06-05,1,1264.79
2024-12-31,8756,2024-07-05,1,1265.38
2024-12-31,8756,2024-08-05,1,1247
2024-12-31,8756,2024-09-05,1,1254.54
2024-12-31,8756,2024-10-05,1,1245.21
2024-12-31,8756,2024-11-05,1,1245.67
2024-12-31,8756,2024-12-05,1,1253.62
2024-12-31,8757,2024-01-20,1,1349.92
2024-12-31,8757,2024-02-20,1,1353.39
2024-12-31,8757,2024-03-20,1,1348.97
2024-12-31,8757,2024-04-20,1,1353.43
2024-12-31,8757,2024-05-20,1,1337.46
2024-12-31,8758,2024-01-05,1,765.88
2024-12-31,8761,2024-01-20,1,1074.73
2024-12-31,8761,2024-02-20,1,1061.84
2024-12-31,8761,2024-03-20,1,1083.54
2024-12-31,8761,2024-04-20,1,1069.46
2024-12-31,8761,2024-05-20,1,1066.18
